vector,source_type,country,year,y,x
Aedes albopictus,14103,Gabon,2007,0.4086518,9.4418849
Aedes albopictus,14123,Malaysia,2006,3.1516964,101.6942371
Aedes albopictus,14183,Brazil,2006,-10.8855129,-48.3716912
Aedes albopictus,14206,India,2007,26.2967719,73.0351433
Aedes albopictus,14207,India,2007,25.1737019,75.8574194
Aedes albopictus,14207,India,2007,26.9154576,75.8189817
Aedes albopictus,1046,Singapore,1998,1.2899175,103.8519072
Aedes albopictus,14571,Brazil,2003,-19.8638036,-43.9749287
Aedes albopictus,14644,Brazil,2001,-27.5973002,-48.5496098
Aedes albopictus,14644,Brazil,2001,-27.4556106,-53.9294399
Aedes albopictus,14644,Brazil,2001,-25.5148822,-48.5226695
Aedes albopictus,14644,Brazil,2001,-22.9110137,-43.2093727
Aedes albopictus,14644,Brazil,2001,-22.7353777,-42.7202272
Aedes albopictus,14644,Brazil,2001,-20.263202,-40.416549
Aedes albopictus,14644,Brazil,2001,-12.9822499,-38.4812772
Aedes albopictus,14644,Brazil,2001,-2.5295265,-44.2963942
Aedes albopictus,14644,United States of America,2001,27.7567667,-81.4639835
Aedes albopictus,14689,Brazil,2003,-16.680882,-49.2532691
Aedes albopictus,14763,Brazil,2003,-22.9110137,-43.2093727
Aedes albopictus,14892,Brazil,2005,-16.680882,-49.2532691
Aedes albopictus,15246,Nigeria,1968,8.2151249,3.5642897
Aedes albopictus,1556,China,1978,23.0120197,113.1173438
Aedes albopictus,1556,China,1979,22.9387253,113.3785422
Aedes albopictus,1556,China,1986,23.0859958,113.3119935
Aedes albopictus,1857,Malaysia,1994,2.9948437,101.7896595
Aedes albopictus,1857,Malaysia,1994,3.0988792,101.6454202
Aedes albopictus,1857,Malaysia,1994,3.1516964,101.6942371
Aedes albopictus,1857,Malaysia,1994,3.2537121,101.6539012
Aedes albopictus,1902,Thailand,1995,8.5706466,99.2457732
Aedes albopictus,1902,Thailand,1995,9.5013944,99.9956193
Aedes albopictus,1902,Thailand,1995,9.4418146,100.0220022
Aedes albopictus,4785,Brazil,2002,-22.8884,-43.1147
Aedes albopictus,5008,Brazil,1998,-22.0196881,-42.840827
Aedes albopictus,70,Malaysia,1995,2.0228821,103.3114564
Aedes albopictus,70,Malaysia,1995,3.1526589,101.7022205
Aedes albopictus,70,Malaysia,1995,4.8188086,101.071298
Aedes albopictus,70,Malaysia,1995,4.8926071,103.0492435
Aedes albopictus,70,Malaysia,1995,5.3642519,100.4609867
Aedes albopictus,2385,Brazil,1997,-21.715899,-52.422058
Aedes albopictus,6006,Brazil,2001,-18.6024892,-45.3513867
Aedes albopictus,18446,China,2011,22.9387253,113.3785422
Aedes albopictus,18446,China,2011,23.1829981,113.4748416
Aedes albopictus,18446,China,2011,23.0859958,113.3119935
Aedes albopictus,18446,China,2011,23.1100378,113.2136488
Aedes albopictus,18446,China,2011,23.1312782,113.2614717
Aedes albopictus,18446,China,2011,23.12712,113.356424
Aedes albopictus,18446,China,2011,23.2632745,113.8059571
Aedes albopictus,18446,China,2011,23.4065406,113.2148926
Aedes albopictus,18447,India,2011,26.4073841,93.2551303
Aedes albopictus,18447,India,2011,26.7203673,93.1428974
Aedes albopictus,18447,India,2011,26.7301754,92.4785068
Aedes albopictus,18448,Malaysia,0,3.2083304,101.304146
Aedes albopictus,18450,Nigeria,2011,7.5484047,4.4978307
Aedes albopictus,18451,Congo,2011,-4.3285931,15.0682804
Aedes albopictus,18451,Congo,2011,-4.2694407,15.2712256
Aedes albopictus,18452,Malaysia,0,3.2537121,101.6539012
Aedes albopictus,18453,"Korea, Republic of",2011,33.252845,126.5610278
Aedes albopictus,18454,Turkey,2011,40.8548793,26.6303057
Aedes albopictus,18454,Turkey,2011,40.9217064,26.3839845
Aedes albopictus,18455,Brunei Darussalam,2012,4.5845101,114.1932373
Aedes albopictus,18455,Brunei Darussalam,2012,4.8895453,114.9417574
Aedes albopictus,18455,Brunei Darussalam,2012,4.9240489,114.8878631
Aedes albopictus,18455,Brunei Darussalam,2012,4.9960982,115.0021248
Aedes albopictus,18456,Malaysia,2007,3.0448394,101.4447363
Aedes albopictus,18456,Malaysia,2008,3.0448394,101.4447363
Aedes albopictus,18457,India,2008,22.5726459,88.3638953
Aedes albopictus,18458,Malaysia,2010,5.4141619,100.3287352
Aedes albopictus,18459,C?te d'Ivoire,2010,5.256881,-3.958626
Aedes albopictus,18463,Brazil,2008,-3.1316333,-59.9825041
Aedes albopictus,18463,Brazil,2009,-3.1316333,-59.9825041
Aedes albopictus,18463,Brazil,2010,-3.1316333,-59.9825041
Aedes albopictus,18463,Brazil,2011,-3.1316333,-59.9825041
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.1000601,104.9500233
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.3321986,105.24019
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.339073,105.3556002
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.6107905,105.1610041
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.5842055,105.2471325
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.6388547,105.1549878
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.9321693,105.2024081
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.7518441,105.1090429
Aedes albopictus,18464,Lao People's Democratic Republic,2009,17.8415491,105.0519544
Aedes albopictus,18465,Japan,2007,24.3298956,124.0879552
Aedes albopictus,18468,Malaysia,0,3.1526589,101.7022205
Aedes albopictus,18469,R?union,0,-21.0810433,55.6028127
Aedes albopictus,18470,Haiti,2010,18.547327,-72.3395928
Aedes albopictus,18471,Sri Lanka,2012,9.6571317,80.1584591
Aedes albopictus,18472,Lebanon,2010,33.5345768,35.3813599
Aedes albopictus,18472,Lebanon,2010,33.66832,35.6706174
Aedes albopictus,18472,Lebanon,2010,33.7928973,35.5385133
Aedes albopictus,18472,Lebanon,2010,33.8532656,35.568935
Aedes albopictus,18472,Lebanon,2010,33.8727474,35.6967571
Aedes albopictus,18472,Lebanon,2010,33.8787799,35.5750097
Aedes albopictus,18472,Lebanon,2010,33.8945488,35.629353
Aedes albopictus,18472,Lebanon,2010,33.8892265,35.5025585
Aedes albopictus,18472,Lebanon,2010,33.9840398,35.6191594
Aedes albopictus,18472,Lebanon,2010,34.2067961,35.7216443
Aedes albopictus,18472,Lebanon,2010,34.4205303,36.4213694
Aedes albopictus,18473,Tonga,2011,-21.1551517,-175.2269029
Aedes albopictus,18476,Gabon,2010,0.4086518,9.4418849
Aedes albopictus,18479,India,2006,10.3528744,76.5120396
Aedes albopictus,18479,India,2009,11.72202,75.6692576
Aedes albopictus,18480,R?union,2011,-20.8799889,55.448137
Aedes albopictus,18483,India,2010,11.4682543,75.8363237
Aedes albopictus,18483,India,2010,11.5560885,76.038922
Aedes albopictus,18483,India,2010,11.9463813,75.6090818
Aedes albopictus,18485,Israel,2007,31.7299394,35.0666063
Aedes albopictus,18485,Israel,2007,32.0842827,34.9168736
Aedes albopictus,18485,Israel,2007,32.0235637,34.9118719
Aedes albopictus,18485,Israel,2007,32.3286181,34.8566246
Aedes albopictus,18485,Israel,2007,32.3475348,34.9162242
Aedes albopictus,18485,Israel,2007,32.4600961,35.0135113
Aedes albopictus,18485,Israel,2007,32.5711587,34.9529966
Aedes albopictus,18485,Israel,2007,32.6922393,35.0482785
Aedes albopictus,18485,Israel,2007,32.7595451,35.1081283
Aedes albopictus,18485,Israel,2007,33.017354,35.1724976
Aedes albopictus,18485,Israel,2007,33.0760504,35.1485842
Aedes albopictus,18486,Cameroon,2009,3.8689867,11.5213344
Aedes albopictus,18488,Haiti,2010,18.0879867,-73.8985514
Aedes albopictus,18488,Haiti,2010,18.1944428,-73.7511601
Aedes albopictus,18488,Haiti,2010,18.264575,-72.4020266
Aedes albopictus,18488,Haiti,2010,18.3249612,-73.8665661
Aedes albopictus,18488,Haiti,2010,18.4648728,-74.4105477
Aedes albopictus,18488,Haiti,2010,18.547327,-72.3395928
Aedes albopictus,18488,Haiti,2010,18.5433684,-73.9017576
Aedes albopictus,18488,Haiti,2010,18.6445835,-74.1139182
Aedes albopictus,18488,Haiti,2010,18.6679139,-72.1472533
Aedes albopictus,18488,Haiti,2010,18.8694209,-72.4929154
Aedes albopictus,18488,Haiti,2010,18.8003388,-72.0671902
Aedes albopictus,18488,Haiti,2010,19.0243178,-72.4820284
Aedes albopictus,18489,India,2005,15.3979351,74.0079788
Aedes albopictus,18490,Mexico,2011,21.1527467,-86.8425761
Aedes albopictus,18491,India,0,11.2450558,75.7754716
Aedes albopictus,18493,Sri Lanka,2008,7.8381021,81.5567533
Aedes albopictus,18493,Sri Lanka,2008,9.665093,80.0093029
Aedes albopictus,18493,Sri Lanka,2010,7.7850513,81.5909767
Aedes albopictus,18493,Sri Lanka,2010,9.665093,80.0093029
Aedes albopictus,18494,Malaysia,0,5.4141619,100.3287352
Aedes albopictus,18495,Malaysia,0,5.4141619,100.3287352
Aedes albopictus,18496,Marshall Islands,2010,9.1257934,167.5740472
Aedes albopictus,18496,Guam,2010,13.4499943,144.7651677
Aedes albopictus,18497,India,2010,24.5423801,85.69301
Aedes albopictus,18498,India,2008,10.0639411,76.2148506
Aedes albopictus,18501,Malaysia,2009,5.5900186,101.8171685
Aedes albopictus,18501,Malaysia,2009,5.7663046,102.0341478
Aedes albopictus,18501,Malaysia,2009,6.0080942,102.0925134
Aedes albopictus,18501,Malaysia,2009,6.176396,102.1663281
Aedes albopictus,18502,Malaysia,2007,4.2590061,101.5488072
Aedes albopictus,18502,Malaysia,2008,4.2590061,101.5488072
Aedes albopictus,18503,India,2008,28.6517178,77.2219388
Aedes albopictus,18503,India,2008,28.6273928,77.1716954
Aedes albopictus,18503,India,2009,28.6273928,77.1716954
Aedes albopictus,18503,India,2009,28.6430858,77.2192671
Aedes albopictus,18503,India,2009,28.6517178,77.2219388
Aedes albopictus,18505,Cameroon,2007,3.8546259,10.525192
Aedes albopictus,18505,Cameroon,2007,3.8689867,11.5213344
Aedes albopictus,18505,Cameroon,2007,3.8612467,9.6235775
Aedes albopictus,18505,Cameroon,2007,4.1567895,9.2315915
Aedes albopictus,18505,Cameroon,2007,5.4758844,10.4217852
Aedes albopictus,18505,Cameroon,2007,5.8948457,14.5471591
Aedes albopictus,18506,Malaysia,2008,3.3624708,102.0172675
Aedes albopictus,18506,Malaysia,2009,3.3624708,102.0172675
Aedes albopictus,18507,Gabon,2007,0.4086518,9.4418849
Aedes albopictus,18507,Cameroon,2007,4.1567895,9.2315915
Aedes albopictus,18507,Cameroon,2007,9.3070698,13.3934527
Aedes albopictus,18508,India,0,12.8698101,74.8430082
Aedes albopictus,18509,Algeria,2010,36.6374918,4.2028466
Aedes albopictus,18510,Malaysia,0,2.9179726,101.6840801
Aedes albopictus,18511,Singapore,2008,1.2899175,103.8519072
Aedes albopictus,18512,Singapore,2009,1.2899175,103.8519072
Aedes albopictus,18514,India,2007,8.5072457,77.0829921
Aedes albopictus,18514,India,2007,9.2495146,76.9568846
Aedes albopictus,18514,India,2007,9.603476,76.6825375
Aedes albopictus,18514,India,2007,10.3528744,76.5120396
Aedes albopictus,18517,Mexico,2006,14.8883246,-92.4920008
Aedes albopictus,18517,Mexico,2006,14.8830843,-92.2382556
Aedes albopictus,18519,Mexico,2009,18.6000251,-99.2299716
Aedes albopictus,18519,Mexico,2009,18.6858053,-99.1192531
Aedes albopictus,18519,Mexico,2009,18.8150158,-98.9736172
Aedes albopictus,18520,Thailand,0,6.6151578,100.0664441
Aedes albopictus,18520,Thailand,0,7.1973429,100.593205
Aedes albopictus,18520,Thailand,0,7.7211733,98.7655426
Aedes albopictus,18520,Thailand,0,8.0634637,98.9162345
Aedes albopictus,18520,Thailand,0,8.4612037,98.5313023
Aedes albopictus,18520,Thailand,0,9.1404136,99.3241347
Aedes albopictus,18520,Thailand,0,9.5364554,99.93598
Aedes albopictus,18520,Thailand,0,14.8971921,100.83273
Aedes albopictus,18520,Thailand,0,12.6093803,102.119489
Aedes albopictus,18520,Thailand,0,16.5121501,100.3300883
Aedes albopictus,18520,Thailand,0,14.8928465,103.4930256
Aedes albopictus,18520,Thailand,0,15.2274235,104.8589462
Aedes albopictus,18520,Thailand,0,16.4303916,102.8355904
Aedes albopictus,18520,Thailand,0,18.14177,100.1425639
Aedes albopictus,18520,Thailand,0,18.5776383,99.0069034
Aedes albopictus,18520,Thailand,0,18.8476853,98.9832061
Aedes albopictus,18520,Thailand,0,19.9068867,99.8332739
Aedes albopictus,18521,Malaysia,2007,3.0448394,101.4447363
Aedes albopictus,18521,Malaysia,2008,3.0448394,101.4447363
Aedes albopictus,18522,India,2006,11.239792,75.8786979
Aedes albopictus,18522,India,2007,11.239792,75.8786979
Aedes albopictus,18522,India,2008,11.239792,75.8786979
Aedes albopictus,18522,India,2009,11.239792,75.8786979
Aedes albopictus,18523,Israel,2009,32.6239104,34.9853969
Aedes albopictus,18523,Israel,2009,32.7648965,34.9699277
Aedes albopictus,18524,Central African Republic,2009,2.7007312,16.1039734
Aedes albopictus,18524,Central African Republic,2009,2.912403,16.2611354
Aedes albopictus,18524,Central African Republic,2009,3.2376024,16.154291
Aedes albopictus,18524,Central African Republic,2009,3.5224201,16.0535833
Aedes albopictus,18524,Central African Republic,2009,4.3635118,18.5835913
Aedes albopictus,18525,India,2009,11.1559577,75.8095217
Aedes albopictus,18525,India,2009,11.1790668,75.8101768
Aedes albopictus,18525,India,2009,11.2189214,75.831306
Aedes albopictus,18526,Malaysia,2009,5.4141619,100.3287352
Aedes albopictus,18527,India,2006,10.3528744,76.5120396
Aedes albopictus,18527,India,2007,10.3528744,76.5120396
Aedes albopictus,18527,India,2008,10.3528744,76.5120396
Aedes albopictus,18527,India,2009,10.3528744,76.5120396
Aedes albopictus,18528,Malaysia,2001,2.0228821,103.3114564
Aedes albopictus,18529,India,0,8.4882267,76.947551
Aedes albopictus,18531,Colombia,2003,-4.2129211,-69.9425963
Aedes albopictus,18533,Nigeria,2005,7.161,3.348
Aedes albopictus,18533,Nigeria,2006,7.161,3.348
Aedes albopictus,18536,India,2003,21.6637359,81.8406351
Aedes albopictus,18537,Malaysia,0,3.1516964,101.6942371
Aedes albopictus,18538,India,0,20.5431241,84.6897321
Aedes albopictus,18539,Cayman Islands,1997,19.2953549,-81.3807776
Aedes albopictus,18539,Cayman Islands,1998,19.2953549,-81.3807776
Aedes albopictus,18539,Cayman Islands,1999,19.2953549,-81.3807776
Aedes albopictus,18539,Cayman Islands,2000,19.2953549,-81.3807776
Aedes albopictus,18539,Cayman Islands,2001,19.2953549,-81.3807776
Aedes albopictus,18540,Thailand,2009,7.1973429,100.593205
Aedes albopictus,18544,Gabon,2007,-0.8228734,12.7024913
Aedes albopictus,18544,Gabon,2007,0.3208235,9.4952738
Aedes albopictus,18544,Gabon,2007,0.4086518,9.4418849
Aedes albopictus,18544,Gabon,2007,0.4948951,9.3935938
Aedes albopictus,18544,Gabon,2007,1.0055667,9.5842085
Aedes albopictus,18544,Gabon,2007,1.5997904,11.5751003
Aedes albopictus,18544,Cameroon,2007,3.7990131,10.1265567
Aedes albopictus,18544,Cameroon,2007,3.8546259,10.525192
Aedes albopictus,18544,Cameroon,2007,3.8689867,11.5213344
Aedes albopictus,18544,Cameroon,2007,3.9031868,12.5244504
Aedes albopictus,18544,Cameroon,2007,3.9884092,13.1717237
Aedes albopictus,18544,Cameroon,2007,3.8612467,9.6235775
Aedes albopictus,18544,Cameroon,2007,4.5776155,13.6843792
Aedes albopictus,18544,Cameroon,2007,4.7399331,11.2205928
Aedes albopictus,18544,Cameroon,2007,5.1396127,10.5235407
Aedes albopictus,18544,Cameroon,2007,5.4758844,10.4217852
Aedes albopictus,18544,Cameroon,2007,5.8948457,14.5471591
Aedes albopictus,18544,Cameroon,2007,5.9614117,10.1516505
Aedes albopictus,18545,R?union,2007,-21.0810433,55.6028127
Aedes albopictus,18546,R?union,0,-21.341298,55.4776174
Aedes albopictus,18548,India,2006,10.07259,73.6436319
Aedes albopictus,18549,China,2004,30.1730437,121.2623259
Aedes albopictus,18550,Gabon,2007,0.4086518,9.4418849
Aedes albopictus,18551,Thailand,2005,16.4269471,99.6184841
Aedes albopictus,18551,Thailand,2005,14.4152291,100.6472968
Aedes albopictus,18553,Cayman Islands,2002,19.2748256,-81.2539814
Aedes albopictus,18553,Cayman Islands,2002,19.2953549,-81.3807776
Aedes albopictus,18553,Cayman Islands,2002,19.2973008,-81.3773601
Aedes albopictus,18555,India,2009,29.1031025,79.697933
Aedes albopictus,18556,India,0,22.8886213,88.4239345
Aedes albopictus,18557,Belize,2009,17.0704214,-89.1369452
Aedes albopictus,18558,Brazil,2008,-27.5973002,-48.5496098
Aedes albopictus,18560,China,2010,29.3093002,120.0703805
Aedes albopictus,18561,Mayotte,2007,-12.9123008,45.1938968
Aedes albopictus,18561,Mayotte,2007,-12.8365417,45.1127278
Aedes albopictus,18561,Mayotte,2007,-12.782151,45.2556923
Aedes albopictus,18561,Mayotte,2007,-12.7045482,45.1221926
Aedes albopictus,18561,Mayotte,2010,-12.9123008,45.1938968
Aedes albopictus,18561,Mayotte,2010,-12.8365417,45.1127278
Aedes albopictus,18561,Mayotte,2010,-12.782151,45.2556923
Aedes albopictus,18561,Mayotte,2010,-12.7045482,45.1221926
Aedes albopictus,18563,Mexico,2009,20.9298337,-97.3936617
Aedes albopictus,18563,Mexico,2009,19.333333,-96.666667
Aedes albopictus,18564,Sri Lanka,2008,7.1684426,80.1242004
Aedes albopictus,18564,Sri Lanka,2008,7.2468839,80.5920705
Aedes albopictus,18564,Sri Lanka,2008,7.4884097,80.3648003
Aedes albopictus,18564,Sri Lanka,2008,7.5765074,79.7956755
Aedes albopictus,18566,Sri Lanka,2009,7.0733806,80.0163342
Aedes albopictus,18568,Thailand,2004,16.4348419,102.773021
Aedes albopictus,18568,Thailand,2004,18.7882778,98.9858802
Aedes albopictus,18569,India,2010,27.4844597,94.9019447
Aedes albopictus,18571,Philippines,2011,14.3892634,121.0449101
Aedes albopictus,18572,India,0,25.6618755,94.1019156
Aedes albopictus,18572,India,0,25.7625538,93.8947165
Aedes albopictus,18572,India,0,25.8090286,93.788116
Aedes albopictus,18572,India,0,26.4795861,94.5105275
Aedes albopictus,18572,India,0,26.1630556,94.5884911
Aedes albopictus,18573,India,2007,20.5431241,84.6897321
Aedes albopictus,18575,Mexico,2009,25.2988342,-100.0452016
Aedes albopictus,18576,Japan,2000,24.3444441,124.1851857
Aedes albopictus,18576,Japan,2000,39.6898802,140.342608
Aedes albopictus,18578,Bermuda,2007,32.3058103,-64.7727352
Aedes albopictus,18579,Japan,2007,33.1154683,129.7874339
Aedes albopictus,18579,Japan,2007,32.8242152,129.8860926
Aedes albopictus,18580,Viet Nam,2007,20.2936294,106.3845597
Aedes albopictus,18580,Viet Nam,2007,20.3183623,106.2620432
Aedes albopictus,18580,Viet Nam,2007,20.3256903,106.3621927
Aedes albopictus,18581,Malaysia,2010,3.3624708,102.0172675
Aedes albopictus,18581,Malaysia,2011,3.3624708,102.0172675
Aedes albopictus,18584,Singapore,2010,1.2899175,103.8519072
Aedes albopictus,18585,Thailand,2008,8.3522342,98.4456374
Aedes albopictus,18586,China,0,33.9311614,116.4440806
Aedes albopictus,18587,Malaysia,0,1.7336743,103.9006975
Aedes albopictus,18588,Nepal,2010,27.5482923,85.3229384
Aedes albopictus,18588,Nepal,2010,27.708317,85.3205817
Aedes albopictus,18588,Nepal,2010,28.3740324,84.0513324
Aedes albopictus,18588,Nepal,2010,27.9668477,84.9153566
Aedes albopictus,18589,Malaysia,2009,5.4141619,100.3287352
Aedes albopictus,18590,Japan,2012,35.7767683,140.3183376
Aedes albopictus,18591,Thailand,2008,12.6817905,101.277765
Aedes albopictus,18592,Thailand,2008,14.203647,101.2147087
Aedes albopictus,18592,Thailand,2008,14.8971921,100.83273
Aedes albopictus,18593,Viet Nam,2006,12.2431693,109.1898675
Aedes albopictus,18594,Sri Lanka,2008,7.0733806,80.0163342
Aedes albopictus,18594,Philippines,2008,14.3892634,121.0449101
Aedes albopictus,18595,Mexico,2010,14.9258055,-92.3221957
Aedes albopictus,18596,Mexico,2008,14.9258055,-92.3221957
Aedes albopictus,18597,Malaysia,2009,5.3014353,103.1397015
Aedes albopictus,18597,Malaysia,2009,5.9780066,116.0728988
Aedes albopictus,18597,Malaysia,2009,5.4021302,102.0635972
Aedes albopictus,18598,Japan,2007,35.6412891,139.6983834
Aedes albopictus,18598,Japan,2007,35.6465668,139.6532284
Aedes albopictus,18598,Japan,2007,35.663676,139.6976754
Aedes albopictus,18598,Japan,2007,35.7080255,139.7523066
Aedes albopictus,13487,France,1999,48.800688,-0.6857109
Aedes albopictus,12145,France,2000,48.800688,-0.6857109
Aedes albopictus,12145,France,1999,46.7638945,0.4823734
Aedes albopictus,13361,Italy,1993,45.8509126,12.2500126
Aedes albopictus,13636,Croatia,2004,45.8130967,15.9772795
Aedes albopictus,13361,Italy,1993,45.7833709,12.4937783
Aedes albopictus,13361,Italy,1993,45.7762844,12.0452878
Aedes albopictus,13361,Italy,1993,45.775598,12.8374571
Aedes albopictus,13361,Italy,1993,45.6874601,11.5658084
Aedes albopictus,10980,Italy,1997,45.4694851,10.5389467
Aedes albopictus,13408,Italy,0,45.4694851,10.5389467
Aedes albopictus,13361,Italy,1993,45.4077172,11.8734455
Aedes albopictus,13540,Italy,2001,45.4077172,11.8734455
Aedes albopictus,13897,Croatia,2005,45.0807411,13.6417282
Aedes albopictus,13408,Italy,0,44.4938203,11.3426327
Aedes albopictus,14155,Italy,2007,44.3640607,12.0590095
Aedes albopictus,13586,Italy,2002,43.729202,10.808205
Aedes albopictus,13586,Italy,2002,43.6436718,11.0752521
Aedes albopictus,13493,Italy,2000,42.0937524,11.7922462
Aedes albopictus,10693,Albania,1979,42.0681371,19.5121437
Aedes albopictus,13493,Italy,2000,42.1496129,11.9381951
Aedes albopictus,13493,Italy,2000,42.0354641,11.867938
Aedes albopictus,13493,Italy,2000,42.035122,12.712681
Aedes albopictus,13493,Italy,2000,41.9983319,12.0991498
Aedes albopictus,13493,Italy,2000,41.9537219,12.0734646
Aedes albopictus,11298,Italy,2004,41.8933203,12.4829321
Aedes albopictus,13562,Italy,2000,41.8933203,12.4829321
Aedes albopictus,11298,Italy,2003,41.8933203,12.4829321
Aedes albopictus,13493,Italy,2000,41.8933203,12.4829321
Aedes albopictus,13493,Italy,2000,41.7712145,12.2278855
Aedes albopictus,13493,Italy,2000,41.8383835,12.83105
Aedes albopictus,14147,Italy,2003,41.7712145,12.2278855
Aedes albopictus,14147,Italy,2003,41.8933203,12.4829321
Aedes albopictus,13493,Italy,2000,41.720709,12.6713481
Aedes albopictus,10693,Albania,1979,41.6671397,19.71155
Aedes albopictus,10693,Albania,1979,41.635741,19.7123916
Aedes albopictus,13493,Italy,2000,41.667529,12.5047863
Aedes albopictus,13493,Italy,2000,41.608712,12.519382
Aedes albopictus,13493,Italy,2000,41.567717,13.333301
Aedes albopictus,10693,Albania,1979,41.511251,19.792852
Aedes albopictus,13493,Italy,2000,41.4471008,12.6285618
Aedes albopictus,13493,Italy,2000,41.4595261,13.0125912
Aedes albopictus,13493,Italy,2000,41.4616237,13.6667039
Aedes albopictus,10693,Albania,1979,41.313255,19.4462348
Aedes albopictus,10693,Albania,1979,41.3281482,19.8184435
Aedes albopictus,10693,Albania,1992,41.3281482,19.8184435
Aedes albopictus,10693,Albania,1979,41.0036119,19.7622556
Aedes albopictus,10693,Albania,1979,40.8998739,20.6573881
Aedes albopictus,10693,Albania,1979,40.6467087,20.7747533
Aedes albopictus,18599,China,2014,23.1606324,113.267895
Aedes albopictus,18599,China,2014,23.5508777,113.5804636
Aedes albopictus,10731,United States of America,1987,30.2305095,-93.2169807
Aedes albopictus,10918,Brazil,2001,-22.9110137,-43.2093727
Aedes albopictus,10918,Brazil,2001,-22.7592175,-43.4508728
Aedes albopictus,10918,United States of America,2001,26.3586885,-80.0830984
Aedes albopictus,10918,United States of America,2001,26.715364,-80.0532942
Aedes albopictus,11119,United States of America,1994,29.9759983,-90.0782127
Aedes albopictus,11273,United States of America,1991,29.9759983,-90.0782127
Aedes albopictus,11355,Madagascar,1978,-23.354173,43.66966
Aedes albopictus,11355,Madagascar,1984,-25.0359198,46.3853238
Aedes albopictus,11355,Madagascar,1986,-20.3446512,45.5955108
Aedes albopictus,11355,Madagascar,1987,-23.354173,43.66966
Aedes albopictus,11355,Madagascar,1987,-16.9497038,46.828337
Aedes albopictus,10693,Albania,1979,41.3281482,19.8184435
Aedes albopictus,10693,Albania,1979,41.313255,19.4462348
Aedes albopictus,10693,Albania,1979,11.1577716,-72.5992388
Aedes albopictus,10693,Albania,1979,41.683873,19.7160484
Aedes albopictus,10693,Albania,1979,42.0681371,19.5121437
Aedes albopictus,10693,Albania,1979,41.511251,19.792852
Aedes albopictus,10693,Albania,1979,41.0233957,19.9221819
Aedes albopictus,10693,Albania,1979,40.8998739,20.6573881
Aedes albopictus,10735,Brazil,1987,-23.5506507,-46.6333824
Aedes albopictus,10735,Brazil,1991,-23.5506507,-46.6333824
Aedes albopictus,10918,United States,2001,26.3586885,-80.0830984
Aedes albopictus,11451,Brazil,1986,-23.5506507,-46.6333824
Aedes albopictus,11451,Brazil,1992,-23.5506507,-46.6333824
Aedes albopictus,11571,Singapore,1969,1.357107,103.8194992
Aedes albopictus,11675,South Africa,1991,-29.861825,31.009909
Aedes albopictus,11675,South Africa,1991,-29.861825,31.009909
Aedes albopictus,11675,South Africa,1992,-29.861825,31.009909
Aedes albopictus,11675,South Africa,1992,-29.861825,31.009909
Aedes albopictus,11902,Brazil,2001,-22.8910396,-43.3808296
Aedes albopictus,12026,United States,1988,29.4263987,-98.5104781
Aedes albopictus,12026,United States,1988,34.7550166,-92.3003472
Aedes albopictus,12026,United States,1988,32.1672192,-86.1999118
Aedes albopictus,12158,United States,1988,38.6268666,-90.159707
Aedes albopictus,12158,United States,1988,41.8755616,-87.6244212
Aedes albopictus,13196,Malaysia,1980,3.18006,101.7010465
Aedes albopictus,13196,Malaysia,1980,3.1600672,101.69134
Aedes albopictus,13196,Malaysia,1980,5.4274232,100.3835198
Aedes albopictus,13196,Malaysia,1980,4.5693754,102.2656823
Aedes albopictus,13820,Madagascar,2006,-18.1553985,49.4098352
Aedes albopictus,13820,Seychelles,2006,-4.6574977,55.4540146
Aedes albopictus,13820,Mauritius,2006,-20.2759451,57.5703566
Aedes albopictus,13820,Mayotte,2006,-12.823048,45.1520755
Aedes albopictus,13820,Madagascar,1970,-17.8478566,47.8388297
Aedes albopictus,13820,Madagascar,1970,-18.9249604,46.4416422
Aedes albopictus,14206,India,2007,26.2967719,73.0351433
Aedes albopictus,14892,Brazil,2005,-16.680882,-49.2532691
Aedes albopictus,15161,USA,2001,19.5938015,-155.4283701
Aedes albopictus,15161,USA,2001,20.7573988,-155.9879846
Aedes albopictus,15161,USA,2001,21.4834364,-158.0364837
Aedes albopictus,15161,USA,2001,22.0503838,-159.5588624
Aedes albopictus,11610,Mexico,1995,26.0907673,-98.2788191
Aedes albopictus,12024,United States,1992,31.4320699,-100.4062284
Aedes albopictus,12024,United States,1992,35.3451315,-77.9559553
Aedes albopictus,12024,United States,1992,33.9736956,-80.4664914
Aedes albopictus,12024,United States,1992,35.4117548,-97.3907974
Aedes albopictus,13562,Italy,2003,41.8933203,12.4829321
Aedes albopictus,18533,Nigeria,2006,7.161,3.348
Aedes albopictus,1857,Malaysia,1994,3.1526589,101.7022205
Aedes albopictus,18585,Thailand,2008,14.8971921,100.83273
Aedes albopictus,1046,Singapore,2001,1.357107,103.8194992
Aedes albopictus,10681,Mexico,1995,26.0907673,-98.2788191
