vector,source_type,country,year,y,x
Aedes aegypti,18435,Colombia,2003,7.0000085,-75.5000086
Aedes aegypti,18435,Colombia,2006,7.0000085,-75.5000086
Aedes aegypti,18436,Peru,1998,-3.749365,-73.2444145
Aedes aegypti,18436,Peru,1998,-3.5107986,-73.4877773
Aedes aegypti,18436,Peru,1999,-3.749365,-73.2444145
Aedes aegypti,18436,Peru,1999,-3.5107986,-73.4877773
Aedes aegypti,18444,Zambia,2013,-12.1820553,26.3990713
Aedes aegypti,18445,Senegal,2010,14.1814908,-12.7151588
Aedes aegypti,18445,Senegal,2010,14.333965,-16.404219
Aedes aegypti,18445,Senegal,2010,14.716417,-17.273844
Aedes aegypti,18445,Senegal,2010,14.8808407,-16.9882907
Aedes aegypti,18445,Senegal,2010,16.466294,-15.688449
Aedes aegypti,18445,Senegal,2011,12.5570752,-12.1855655
Aedes aegypti,18445,Senegal,2011,12.6392487,-12.1727032
Aedes aegypti,18445,Senegal,2011,12.801133,-16.22897
Aedes aegypti,10681,Mexico,1995,26.0907673,-98.2788191
Aedes aegypti,10688,Venezuela,2003,9.3688567,-70.4334599
Aedes aegypti,10699,Cuba,1997,23.135305,-82.3589631
Aedes aegypti,10699,Cuba,1997,23.135305,-82.3589631
Aedes aegypti,10701,Cuba,1996,23.0002058,-82.3881198
Aedes aegypti,10727,Argentina,1999,-31.4166867,-64.1834193
Aedes aegypti,10727,Argentina,2000,-31.4166867,-64.1834193
Aedes aegypti,10734,Brazil,1993,-21.4674564,-49.2235377
Aedes aegypti,10734,Brazil,1993,-21.1331035,-48.9712817
Aedes aegypti,10734,Brazil,1993,-21.0457369,-49.3767154
Aedes aegypti,10734,Brazil,1993,-20.8125851,-49.3804212
Aedes aegypti,10734,Brazil,1993,-20.7625702,-49.7088402
Aedes aegypti,10734,Brazil,1993,-20.1033995,-50.5858761
Aedes aegypti,10735,Brazil,1988,-22.1225167,-51.3882528
Aedes aegypti,10735,Brazil,1988,-21.9527,-51.413956
Aedes aegypti,10735,Brazil,1988,-21.765074,-52.11114
Aedes aegypti,10743,Nigeria,0,7.161,3.348
Aedes aegypti,10744,Nigeria,0,6.8657778,3.7151651
Aedes aegypti,10744,Nigeria,0,6.9788582,3.4389293
Aedes aegypti,10751,Peru,2000,-12.0621065,-77.0365256
Aedes aegypti,10751,Peru,2000,-11.948832,-76.7627012
Aedes aegypti,10754,Nigeria,2002,5.8179105,7.0409322
Aedes aegypti,10754,Nigeria,0,5.5859456,7.0669651
Aedes aegypti,10756,India,1995,28.6430858,77.2192671
Aedes aegypti,10760,India,0,28.5387298,77.5372191
Aedes aegypti,10763,Nigeria,1998,11.0846063,7.7152599
Aedes aegypti,10764,Puerto Rico,1992,18.3974229,-66.050111
Aedes aegypti,10764,Puerto Rico,1993,18.0668224,-66.6140412
Aedes aegypti,10764,Puerto Rico,1993,18.2129421,-66.0558844
Aedes aegypti,10764,Puerto Rico,1993,18.2116354,-67.0953572
Aedes aegypti,10764,Puerto Rico,1993,18.3932446,-66.0487654
Aedes aegypti,10764,Puerto Rico,1993,18.4047499,-66.6810353
Aedes aegypti,10770,Peru,2000,-3.849332,-73.2524399
Aedes aegypti,10776,Venezuela,1992,10.0456203,-65.0297713
Aedes aegypti,10782,Honduras,2002,14.1057433,-87.2040052
Aedes aegypti,10783,Argentina,1995,-32.4355729,-63.2478172
Aedes aegypti,10783,Argentina,1995,-31.4166867,-64.1834193
Aedes aegypti,10783,Argentina,1996,-32.4106245,-63.2435809
Aedes aegypti,10783,Argentina,1996,-31.4166867,-64.1834193
Aedes aegypti,10783,Argentina,1996,-31.2573225,-64.1683845
Aedes aegypti,10783,Argentina,1996,-30.9764132,-64.0957082
Aedes aegypti,10787,Brazil,2000,-22.3218102,-49.0705863
Aedes aegypti,10787,Brazil,2000,-21.207992,-50.4390225
Aedes aegypti,10787,Brazil,2000,-21.1776315,-47.8100983
Aedes aegypti,10787,Brazil,2000,-10.9162061,-37.0774655
Aedes aegypti,10787,Brazil,2000,-10.6856197,-37.4270517
Aedes aegypti,10787,Brazil,2000,-9.754866,-36.661471
Aedes aegypti,10787,Brazil,2000,-9.6476843,-35.7339264
Aedes aegypti,10787,Brazil,2000,-8.0584933,-34.8848193
Aedes aegypti,10787,Brazil,2000,-8.1752476,-34.9468716
Aedes aegypti,10787,Brazil,2000,-7.9986401,-34.8459552
Aedes aegypti,10787,Brazil,2000,-3.1316333,-59.9825041
Aedes aegypti,10793,India,2005,10.7915267,77.5325466
Aedes aegypti,10799,Thailand,1969,13.7524938,100.4935089
Aedes aegypti,10800,Thailand,0,13.7524938,100.4935089
Aedes aegypti,10801,Thailand,0,13.7524938,100.4935089
Aedes aegypti,10802,Thailand,1969,13.7524938,100.4935089
Aedes aegypti,10808,Brazil,1997,-20.8125851,-49.3804212
Aedes aegypti,10811,Brazil,2002,-30.0324999,-51.2303767
Aedes aegypti,10819,Puerto Rico,2004,18.0133295,-66.2674419
Aedes aegypti,10825,Venezuela,1992,10.0567223,-65.0382607
Aedes aegypti,10825,Venezuela,1992,10.1377706,-65.4432178
Aedes aegypti,10825,Venezuela,1992,10.1325951,-64.6819583
Aedes aegypti,10825,Venezuela,1992,10.4495706,-64.1578046
Aedes aegypti,10825,Venezuela,1992,10.4620171,-67.7680815
Aedes aegypti,10825,Venezuela,1992,10.4677932,-68.0436682
Aedes aegypti,10825,Venezuela,1992,10.4877918,-66.1011905
Aedes aegypti,10825,Venezuela,1992,10.4861731,-68.2027171
Aedes aegypti,10825,Venezuela,1992,10.5159846,-63.987275
Aedes aegypti,10825,Venezuela,1992,10.4876575,-67.6124527
Aedes aegypti,10825,Venezuela,1992,10.4636219,-68.1117875
Aedes aegypti,10825,Venezuela,1992,10.6000384,-66.9296405
Aedes aegypti,10825,Venezuela,1992,10.6493808,-63.2542332
Aedes aegypti,10825,Venezuela,1992,10.6948774,-68.3023131
Aedes aegypti,10825,Venezuela,1992,10.7892171,-68.3287638
Aedes aegypti,10825,Venezuela,1992,10.7885599,-71.6893703
Aedes aegypti,10825,Venezuela,1992,10.9330949,-68.2828027
Aedes aegypti,10825,Venezuela,1992,10.9526155,-71.7343552
Aedes aegypti,10825,Venezuela,1992,10.9957312,-63.8050791
Aedes aegypti,10825,Venezuela,1992,11.0339965,-63.8631527
Aedes aegypti,10825,Venezuela,1992,11.0361588,-68.3742867
Aedes aegypti,10825,Venezuela,1992,11.0720749,-63.9651963
Aedes aegypti,10825,Venezuela,1992,11.3562899,-72.0673899
Aedes aegypti,10825,Venezuela,1992,11.4570183,-69.5678267
Aedes aegypti,10825,Venezuela,1992,11.4864422,-69.3503536
Aedes aegypti,10836,India,1997,28.6430858,77.2192671
Aedes aegypti,10836,India,1997,28.6273928,77.1716954
Aedes aegypti,10836,India,1997,28.6517178,77.2219388
Aedes aegypti,10845,India,0,12.9881567,77.6226
Aedes aegypti,10845,Thailand,0,13.7524938,100.4935089
Aedes aegypti,10845,India,0,28.9953758,77.0233627
Aedes aegypti,10850,Australia,2005,-12.1804346,136.7759913
Aedes aegypti,10850,Australia,0,-19.7114805,138.4936222
Aedes aegypti,10850,Australia,0,-19.6481652,134.1899847
Aedes aegypti,10850,Australia,0,-16.9206657,145.7721854
Aedes aegypti,10851,Australia,0,-19.2569391,146.8239537
Aedes aegypti,10851,Australia,0,-12.1804346,136.7759913
Aedes aegypti,10851,Papua New Guinea,0,-9.4821537,147.1844577
Aedes aegypti,10861,Mexico,0,14.9258055,-92.3221957
Aedes aegypti,10861,Mexico,0,15.8367317,-97.042937
Aedes aegypti,10861,Mexico,0,17.1782226,-100.0258611
Aedes aegypti,10861,Mexico,0,17.6198913,-101.4616024
Aedes aegypti,10861,Mexico,0,17.9594769,-102.198659
Aedes aegypti,10861,Mexico,0,19.333333,-96.666667
Aedes aegypti,10861,Mexico,0,17.9884657,-92.9366326
Aedes aegypti,10861,Mexico,0,18.5081738,-88.297144
Aedes aegypti,10861,Mexico,0,18.651739,-91.81492
Aedes aegypti,10861,Mexico,0,19.8381215,-90.5198253
Aedes aegypti,10861,Mexico,0,20.6407176,-105.220306
Aedes aegypti,10861,Mexico,0,20.9670759,-89.6237402
Aedes aegypti,10861,Mexico,0,21.1527467,-86.8425761
Aedes aegypti,10861,Mexico,0,23.2035785,-106.4208391
Aedes aegypti,10861,Mexico,0,24.7978965,-107.393395
Aedes aegypti,10861,Mexico,0,25.6802019,-100.315258
Aedes aegypti,10861,Mexico,0,26.385034,-98.9864521
Aedes aegypti,10861,Mexico,0,27.4930246,-99.507425
Aedes aegypti,10861,Mexico,0,27.9216441,-110.8994059
Aedes aegypti,10861,Mexico,0,29.0948207,-110.9692202
Aedes aegypti,10872,Brazil,2004,-7.487004,-36.130887
Aedes aegypti,10872,Brazil,2004,-7.3040747,-38.1505782
Aedes aegypti,10872,Brazil,2004,-7.2246743,-35.8771292
Aedes aegypti,10872,Brazil,2004,-6.3769367,-37.8243125
Aedes aegypti,10878,Argentina,0,-28.4688806,-65.7790642
Aedes aegypti,10878,Argentina,0,-27.3664824,-55.894295
Aedes aegypti,10878,Argentina,0,-22.0136831,-63.6781103
Aedes aegypti,10886,Panama,0,9.0234434,-79.4965205
Aedes aegypti,10886,Panama,0,8.9714493,-79.5341802
Aedes aegypti,10896,Mexico,2003,14.9258055,-92.3221957
Aedes aegypti,10910,Brazil,2004,-25.5304023,-54.5830692
Aedes aegypti,10910,Brazil,2004,-23.9335988,-46.3286399
Aedes aegypti,10910,Brazil,2004,-23.8027866,-45.4070527
Aedes aegypti,10910,Brazil,2004,-23.425269,-51.9382078
Aedes aegypti,10910,Brazil,2004,-22.9056391,-47.059564
Aedes aegypti,10910,Brazil,2004,-22.9110137,-43.2093727
Aedes aegypti,10910,Brazil,2004,-22.8377227,-45.2565239
Aedes aegypti,10910,Brazil,2004,-22.7592175,-43.4508728
Aedes aegypti,10910,Brazil,2004,-22.3218102,-49.0705863
Aedes aegypti,10910,Brazil,2004,-22.2172002,-49.9500061
Aedes aegypti,10910,Brazil,2004,-22.1225167,-51.3882528
Aedes aegypti,10910,Brazil,2004,-21.207992,-50.4390225
Aedes aegypti,10910,Brazil,2004,-20.4640173,-54.6162947
Aedes aegypti,10910,Brazil,2004,-20.263202,-40.416549
Aedes aegypti,10910,Brazil,2004,-19.9227318,-43.9450948
Aedes aegypti,10910,Brazil,2004,-18.5264844,-44.1588654
Aedes aegypti,10910,Brazil,2004,-15.645816,-56.132218
Aedes aegypti,10910,Brazil,2004,-12.9822499,-38.4812772
Aedes aegypti,10910,Brazil,2004,-12.2578934,-38.9598047
Aedes aegypti,10910,Brazil,2004,-9.9765362,-67.8220778
Aedes aegypti,10910,Brazil,2004,-8.7494525,-63.8735438
Aedes aegypti,10910,Brazil,2004,-7.1215981,-34.882028
Aedes aegypti,10910,Brazil,2004,-5.6834601,-39.1970885
Aedes aegypti,10910,Brazil,2004,-5.1983553,-39.2955573
Aedes aegypti,10910,Brazil,2004,-4.0631752,-40.6192342
Aedes aegypti,10910,Brazil,2004,-3.1316333,-59.9825041
Aedes aegypti,10910,Brazil,2004,-2.5295265,-44.2963942
Aedes aegypti,10910,Brazil,2004,-1.45056,-48.4682453
Aedes aegypti,10910,Brazil,2004,-1.374035,-48.4016623
Aedes aegypti,10910,Uganda,2004,0.0611715,32.4698564
Aedes aegypti,10910,Singapore,2004,1.2899175,103.8519072
Aedes aegypti,10910,Brazil,2004,2.8208478,-60.6719582
Aedes aegypti,10910,Guinea,2004,9.5170602,-13.6998434
Aedes aegypti,10910,Cambodia,2004,11.568271,104.9224426
Aedes aegypti,10910,Senegal,2004,14.693425,-17.447938
Aedes aegypti,10916,Brazil,0,-22.9110137,-43.2093727
Aedes aegypti,10916,Brazil,0,-22.1225167,-51.3882528
Aedes aegypti,10916,Brazil,0,-8.7494525,-63.8735438
Aedes aegypti,10916,Brazil,0,-5.805398,-35.2080905
Aedes aegypti,10917,Brazil,2002,-22.1167884,-43.2087226
Aedes aegypti,10917,Brazil,0,-22.7592175,-43.4508728
Aedes aegypti,10951,American Samoa,2002,-14.287218,-170.719115
Aedes aegypti,10951,American Samoa,2002,-14.2754786,-170.7048298
Aedes aegypti,10951,American Samoa,2002,-14.2721405,-170.6194844
Aedes aegypti,10951,American Samoa,2002,-14.2731269,-170.5836303
Aedes aegypti,10957,Venezuela,0,10.4707551,-66.8372571
Aedes aegypti,10960,Brazil,0,-9.6476843,-35.7339264
Aedes aegypti,10976,Argentina,2001,-34.6083696,-58.4440583
Aedes aegypti,10982,Brazil,2000,-16.0170857,-48.0653054
Aedes aegypti,10982,Brazil,2000,-15.8235629,-47.9768165
Aedes aegypti,10982,Brazil,2000,-15.7939869,-47.8828
Aedes aegypti,10982,Brazil,2001,-15.8711851,-47.9679941
Aedes aegypti,10982,Brazil,2001,-15.8173391,-48.1045766
Aedes aegypti,10982,Brazil,2001,-15.6500533,-47.7848449
Aedes aegypti,10982,Brazil,2001,-15.6181947,-47.6555703
Aedes aegypti,10984,Jamaica,1995,17.9712148,-76.7928128
Aedes aegypti,10984,Jamaica,1995,18.1850507,-77.3947693
Aedes aegypti,10993,Trinidad and Tobago,2004,10.1802665,-61.5467618
Aedes aegypti,10993,Trinidad and Tobago,2004,10.3027609,-61.0081263
Aedes aegypti,10993,Trinidad and Tobago,2004,10.6344456,-61.3995495
Aedes aegypti,10993,Trinidad and Tobago,2004,10.6535689,-61.1942361
Aedes aegypti,10993,Trinidad and Tobago,2004,10.6635959,-61.0744581
Aedes aegypti,10997,Trinidad and Tobago,1982,10.5680097,-61.3631926
Aedes aegypti,10997,Trinidad and Tobago,1982,10.6073442,-61.3848182
Aedes aegypti,11005,Trinidad and Tobago,2002,11.1588971,-60.8346264
Aedes aegypti,11005,Trinidad and Tobago,2002,11.1852893,-60.735024
Aedes aegypti,11005,Trinidad and Tobago,2002,11.1829382,-60.8030282
Aedes aegypti,11005,Trinidad and Tobago,2002,11.1828305,-60.7849284
Aedes aegypti,11005,Trinidad and Tobago,2002,11.1868306,-60.7692321
Aedes aegypti,11005,Trinidad and Tobago,2002,11.1936976,-60.6787091
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2010885,-60.7470341
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2024979,-60.6347122
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2053014,-60.7816697
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2354557,-60.602823
Aedes aegypti,11005,Trinidad and Tobago,2002,11.217221,-60.6203
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2253667,-60.7428592
Aedes aegypti,11005,Trinidad and Tobago,2002,11.242784,-60.587496
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2494045,-60.7154367
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2495139,-60.5762208
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2809554,-60.6934268
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2664983,-60.555066
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2936839,-60.533741
Aedes aegypti,11005,Trinidad and Tobago,2002,11.2931048,-60.6294267
Aedes aegypti,11005,Trinidad and Tobago,2002,11.3106249,-60.6159008
Aedes aegypti,11005,Trinidad and Tobago,2002,11.3223399,-60.5473352
Aedes aegypti,11007,Trinidad and Tobago,2002,10.6436181,-61.3907206
Aedes aegypti,11007,Trinidad and Tobago,2002,10.6252204,-61.4215074
Aedes aegypti,11007,Trinidad and Tobago,2002,10.6344456,-61.3995495
Aedes aegypti,11040,Singapore,0,1.2899175,103.8519072
Aedes aegypti,11041,Singapore,1968,1.2899175,103.8519072
Aedes aegypti,11044,Taiwan,1987,22.741397,120.7419893
Aedes aegypti,11049,Thailand,2002,9.3131091,99.6873516
Aedes aegypti,11049,Thailand,2002,14.8971921,100.83273
Aedes aegypti,11050,Thailand,0,9.3131091,99.6873516
Aedes aegypti,11050,Thailand,0,9.479269,99.9593516
Aedes aegypti,11050,Thailand,0,9.5013944,99.9956193
Aedes aegypti,11050,Thailand,0,9.7037631,100.0192422
Aedes aegypti,11060,Malaysia,0,3.2537121,101.6539012
Aedes aegypti,11062,Malaysia,0,3.1516964,101.6942371
Aedes aegypti,11107,Puerto Rico,0,18.384239,-66.05344
Aedes aegypti,11123,Puerto Rico,0,18.0668224,-66.6140412
Aedes aegypti,11123,Puerto Rico,0,18.2008804,-66.3083477
Aedes aegypti,11123,Puerto Rico,0,18.2129421,-66.0558844
Aedes aegypti,11147,Colombia,2006,3.4519988,-76.5325259
Aedes aegypti,11154,Brazil,2003,-22.9110137,-43.2093727
Aedes aegypti,11155,Brazil,2003,-22.9110137,-43.2093727
Aedes aegypti,11156,Brazil,2003,-30.0324999,-51.2303767
Aedes aegypti,11156,Brazil,2003,-22.8377227,-45.2565239
Aedes aegypti,11156,Brazil,2003,-22.9110137,-43.2093727
Aedes aegypti,11156,Brazil,2003,-22.6429163,-43.3021266
Aedes aegypti,11156,Brazil,2003,-22.7592175,-43.4508728
Aedes aegypti,11156,Brazil,2003,-22.5617455,-44.1663435
Aedes aegypti,11156,Brazil,2003,-22.1636384,-43.2916915
Aedes aegypti,11156,Brazil,2003,-22.1167884,-43.2087226
Aedes aegypti,11156,Brazil,2003,-20.3200917,-40.3376682
Aedes aegypti,11156,Brazil,2003,-20.263202,-40.416549
Aedes aegypti,11156,Brazil,2003,-19.9227318,-43.9450948
Aedes aegypti,11157,Brazil,1994,-22.6109158,-43.7096912
Aedes aegypti,11161,Brazil,2003,-22.9110137,-43.2093727
Aedes aegypti,11162,Brazil,2001,-22.8884,-43.1147
Aedes aegypti,11162,Brazil,2001,-22.9110137,-43.2093727
Aedes aegypti,11162,Brazil,2001,-22.8403,-43.0628
Aedes aegypti,11162,Brazil,2001,-22.7853575,-43.366715
Aedes aegypti,11162,Brazil,2001,-22.6429163,-43.3021266
Aedes aegypti,11162,Brazil,2001,-10.9162061,-37.0774655
Aedes aegypti,11162,Brazil,2001,-9.6476843,-35.7339264
Aedes aegypti,11162,Brazil,2003,-22.9110137,-43.2093727
Aedes aegypti,11162,Brazil,2003,-22.8804369,-42.0189227
Aedes aegypti,11162,Brazil,2003,-22.521856,-44.1040128
Aedes aegypti,11162,Brazil,2003,-22.1509994,-42.9239986
Aedes aegypti,11162,Brazil,2003,-21.7546,-41.3242
Aedes aegypti,11162,Brazil,2003,-21.215816,-41.879813
Aedes aegypti,11162,Brazil,2003,-9.754866,-36.661471
Aedes aegypti,11166,Mexico,1994,15.122125,-92.5039971
Aedes aegypti,11183,Brazil,1987,-22.9056391,-47.059564
Aedes aegypti,11189,Argentina,1996,-34.6083696,-58.4440583
Aedes aegypti,11191,Cuba,1998,20.0214263,-75.8294928
Aedes aegypti,11193,Brazil,2004,-22.9110137,-43.2093727
Aedes aegypti,11193,Brazil,2004,-22.7592175,-43.4508728
Aedes aegypti,11201,Argentina,1996,-34.6083696,-58.4440583
Aedes aegypti,11201,Argentina,1996,-34.0954713,-59.0245097
Aedes aegypti,11201,Argentina,1996,-32.4106245,-63.2435809
Aedes aegypti,11203,Brazil,0,-20.8125851,-49.3804212
Aedes aegypti,11203,Brazil,0,-20.5381768,-47.4009795
Aedes aegypti,11204,Nigeria,0,8.133,4.25
Aedes aegypti,11212,Brazil,1998,-20.3914471,-40.4966587
Aedes aegypti,11213,Brazil,1997,-16.0170857,-48.0653054
Aedes aegypti,11234,Senegal,1999,12.6392487,-12.1727032
Aedes aegypti,11235,Senegal,0,12.6392487,-12.1727032
Aedes aegypti,11235,Senegal,0,14.3817869,-14.9383196
Aedes aegypti,11236,Senegal,0,14.0419858,-14.7562026
Aedes aegypti,11236,Senegal,0,14.693425,-17.447938
Aedes aegypti,11237,Senegal,1967,14.4567058,-16.3030099
Aedes aegypti,11237,Senegal,1996,14.2485357,-15.2354792
Aedes aegypti,11237,Senegal,1999,12.5570752,-12.1855655
Aedes aegypti,11237,Senegal,1999,14.9752116,-13.9633921
Aedes aegypti,11239,C?te d'Ivoire,1997,8.1886095,-4.9908494
Aedes aegypti,11241,Brazil,2002,-20.8141411,-49.507449
Aedes aegypti,11242,Japan,0,33.1154683,129.7874339
Aedes aegypti,11252,United States of America,1991,40.6747257,-74.4933902
Aedes aegypti,11253,Nigeria,0,6.5269033,3.5774005
Aedes aegypti,11255,Brazil,0,-23.9335988,-46.3286399
Aedes aegypti,11255,Brazil,0,-22.3218102,-49.0705863
Aedes aegypti,11255,Brazil,0,-22.2172002,-49.9500061
Aedes aegypti,11255,Brazil,0,-22.1225167,-51.3882528
Aedes aegypti,11255,Brazil,0,-21.207992,-50.4390225
Aedes aegypti,11268,India,2000,25.7509562,93.9594034
Aedes aegypti,11269,India,1997,25.4434703,92.1973181
Aedes aegypti,11269,India,1997,25.5122108,90.6308887
Aedes aegypti,11269,India,1997,25.5379432,91.2999102
Aedes aegypti,11269,India,1997,25.5760446,91.8825282
Aedes aegypti,11269,India,1997,25.6618755,94.1019156
Aedes aegypti,11269,India,1997,25.9041378,93.7177609
Aedes aegypti,11269,India,1997,26.132275,90.1249962
Aedes aegypti,11269,India,1997,26.0543348,91.8696498
Aedes aegypti,11269,India,1997,26.0491877,90.6001859
Aedes aegypti,11269,India,1997,26.1805978,91.753943
Aedes aegypti,11269,India,1997,26.3939266,92.0390088
Aedes aegypti,11269,India,1997,26.4800126,90.5580387
Aedes aegypti,11269,India,1997,26.4073841,93.2551303
Aedes aegypti,11269,India,1997,26.616957,92.7650072
Aedes aegypti,11269,India,1997,26.7577925,94.2079645
Aedes aegypti,11269,India,1997,26.9834936,94.6394226
Aedes aegypti,11269,India,1997,27.0116178,94.1652801
Aedes aegypti,11269,India,1997,27.0169707,95.5346418
Aedes aegypti,11269,India,1997,27.1599858,95.5189841
Aedes aegypti,11269,India,1997,27.254431,94.1120339
Aedes aegypti,11269,India,1997,27.438398,95.7409824
Aedes aegypti,11269,India,1997,27.286295,95.3258308
Aedes aegypti,11269,India,1997,27.3559134,95.3192307
Aedes aegypti,11269,India,1997,27.3956145,95.614868
Aedes aegypti,11269,India,1997,27.4844597,94.9019447
Aedes aegypti,11269,India,1997,27.5595691,95.1467934
Aedes aegypti,11269,India,1997,27.4879722,95.3601855
Aedes aegypti,11272,Panama,1974,8.9490764,-79.5439696
Aedes aegypti,11272,Panama,1974,8.9570858,-79.5386373
Aedes aegypti,11274,Thailand,0,13.6455334,101.295143
Aedes aegypti,11289,Mexico,1999,19.2433991,-103.7280738
Aedes aegypti,11290,Mexico,0,19.2433991,-103.7280738
Aedes aegypti,11301,French Guiana,1997,4.8919911,-52.4928209
Aedes aegypti,11301,French Guiana,1997,4.8496712,-52.3268695
Aedes aegypti,11301,French Guiana,1997,4.9050148,-52.2771642
Aedes aegypti,11301,French Guiana,1997,5.3770561,-52.9571586
Aedes aegypti,11301,French Guiana,1997,5.6687411,-53.7786489
Aedes aegypti,11301,French Guiana,1998,4.8919911,-52.4928209
Aedes aegypti,11301,French Guiana,1998,4.9371544,-52.3258736
Aedes aegypti,11301,French Guiana,1998,5.0130354,-52.4744678
Aedes aegypti,11301,French Guiana,1998,3.9439621,-53.7357694
Aedes aegypti,11301,French Guiana,1998,5.6687411,-53.7786489
Aedes aegypti,11317,Brazil,0,-20.8141411,-49.507449
Aedes aegypti,11329,Honduras,1995,15.4009458,-87.8120187
Aedes aegypti,11335,Mexico,1998,18.1405019,-94.4344003
Aedes aegypti,11335,Mexico,1998,18.364414,-95.7965793
Aedes aegypti,11335,Mexico,1998,18.4633672,-95.1983153
Aedes aegypti,11335,Mexico,1998,19.2003429,-96.1383572
Aedes aegypti,11335,Mexico,1998,19.5408338,-96.9146374
Aedes aegypti,11335,Mexico,1998,20.1197165,-97.0461647
Aedes aegypti,11335,Mexico,1998,20.5481832,-97.4746401
Aedes aegypti,11335,Mexico,1998,20.9298337,-97.3936617
Aedes aegypti,11335,Mexico,1999,18.1405019,-94.4344003
Aedes aegypti,11335,Mexico,1999,18.364414,-95.7965793
Aedes aegypti,11335,Mexico,1999,18.4633672,-95.1983153
Aedes aegypti,11335,Mexico,1999,18.8944704,-96.9352891
Aedes aegypti,11335,Mexico,1999,19.2003429,-96.1383572
Aedes aegypti,11335,Mexico,1999,19.5408338,-96.9146374
Aedes aegypti,11335,Mexico,1999,20.1197165,-97.0461647
Aedes aegypti,11335,Mexico,1999,20.5481832,-97.4746401
Aedes aegypti,11335,Mexico,1999,20.9298337,-97.3936617
Aedes aegypti,11335,Mexico,1999,22.080525,-98.2329579
Aedes aegypti,11336,Mexico,0,25.0321149,-111.6580455
Aedes aegypti,11336,Mexico,0,26.0097913,-111.3452523
Aedes aegypti,11336,Mexico,0,32.5317397,-117.019529
Aedes aegypti,11336,Mexico,0,32.5653831,-116.6298787
Aedes aegypti,11352,Senegal,1995,14.0419858,-14.7562026
Aedes aegypti,11368,French Guiana,1997,4.9371544,-52.3258736
Aedes aegypti,11368,French Guiana,1997,5.1554261,-54.3425142
Aedes aegypti,11368,French Guiana,1997,3.9439621,-53.7357694
Aedes aegypti,11368,French Guiana,1997,5.4775939,-53.2068996
Aedes aegypti,11368,French Guiana,1998,4.5717259,-52.4702995
Aedes aegypti,11368,French Guiana,1998,4.8496712,-52.3268695
Aedes aegypti,11368,French Guiana,1998,4.9050148,-52.2771642
Aedes aegypti,11368,French Guiana,1998,5.1579834,-52.6424204
Aedes aegypti,11368,French Guiana,1998,5.3770561,-52.9571586
Aedes aegypti,11368,French Guiana,1998,3.9439621,-53.7357694
Aedes aegypti,11368,French Guiana,1998,5.4775939,-53.2068996
Aedes aegypti,11368,French Guiana,1998,5.6687411,-53.7786489
Aedes aegypti,11374,Puerto Rico,1973,18.3974229,-66.050111
Aedes aegypti,11377,Puerto Rico,1978,18.3974229,-66.050111
Aedes aegypti,11380,Puerto Rico,1969,18.3932446,-66.0487654
Aedes aegypti,11380,Puerto Rico,1969,17.9961993,-66.0531683
Aedes aegypti,11380,Puerto Rico,1969,18.0179594,-66.1465019
Aedes aegypti,11380,Puerto Rico,1969,18.0389001,-66.0180351
Aedes aegypti,11380,Puerto Rico,1969,18.0668224,-66.6140412
Aedes aegypti,11380,Puerto Rico,1969,18.0960713,-66.3535752
Aedes aegypti,11380,Puerto Rico,1969,18.1380738,-65.8196369
Aedes aegypti,11380,Puerto Rico,1969,18.1964523,-65.8621793
Aedes aegypti,11380,Puerto Rico,1969,18.2116354,-67.0953572
Aedes aegypti,11380,Puerto Rico,1969,18.2066971,-65.9139804
Aedes aegypti,11380,Puerto Rico,1969,18.2129421,-66.0558844
Aedes aegypti,11380,Puerto Rico,1969,18.2478304,-65.6447442
Aedes aegypti,11380,Puerto Rico,1969,18.2502388,-66.692245
Aedes aegypti,11380,Puerto Rico,1969,18.2692469,-66.8685349
Aedes aegypti,11380,Puerto Rico,1969,18.3043878,-66.3289186
Aedes aegypti,11380,Puerto Rico,1969,18.3591596,-66.1156802
Aedes aegypti,11380,Puerto Rico,1969,18.3640277,-65.9526469
Aedes aegypti,11380,Puerto Rico,1969,18.3974229,-66.050111
Aedes aegypti,11380,Puerto Rico,1969,18.4192649,-65.8810141
Aedes aegypti,11380,Puerto Rico,1969,18.4496551,-67.1184764
Aedes aegypti,11380,Puerto Rico,1969,18.4182467,-66.49178
Aedes aegypti,11380,Puerto Rico,1969,18.384239,-66.05344
Aedes aegypti,11380,Puerto Rico,1969,18.4398042,-66.5619674
Aedes aegypti,11380,Puerto Rico,1969,18.4288325,-66.9225514
Aedes aegypti,11380,Puerto Rico,1969,18.4047499,-66.6810353
Aedes aegypti,11380,Puerto Rico,1969,18.4071589,-66.7959287
Aedes aegypti,11383,Puerto Rico,1984,18.3974229,-66.050111
Aedes aegypti,11411,Brazil,2003,-19.9227318,-43.9450948
