vector,source_type,country,year,y,x
Aedes aegypti,215,Switzerland,2013,46.3351913,8.7525902
Aedes aegypti,216,China,2022,24.0355422,97.7796971
Aedes aegypti,216,China,2022,23.6411915,99.4836112
Aedes aegypti,217,Thailand,2016,,
Aedes aegypti,218,United States,2015,29.8119769,-95.3741247
Aedes aegypti,218,United States,2017,29.8119769,-95.3741247
Aedes aegypti,218,United States,2017,29.8119769,-95.3741247
Aedes aegypti,221,Brazil,2015,-22.5757373,-43.3062791
Aedes aegypti,221,Brazil,2015,-22.5757373,-43.3062791
Aedes aegypti,221,Brazil,2015,-22.5757373,-43.3062791
Aedes aegypti,221,Brazil,2015,-22.5757373,-43.3062791
Aedes aegypti,221,Brazil,2016,-22.5757373,-43.3062791
Aedes aegypti,221,Brazil,2016,-22.5757373,-43.3062791
Aedes aegypti,222,Brazil,2016,,
Aedes aegypti,222,Brazil,2016,,
Aedes aegypti,222,Brazil,2016,,
Aedes aegypti,222,Brazil,2016,,
Aedes aegypti,222,Brazil,2016,,
Aedes aegypti,222,Brazil,2016,,
Aedes aegypti,222,Brazil,2017,,
Aedes aegypti,222,Brazil,2018,,
Aedes aegypti,223,Portugal,2017,32.6496497,-16.9086783
Aedes aegypti,223,Haiti,2017,18.547327,-72.3395928
Aedes aegypti,223,France,2017,42.6993979,9.4509187
Aedes aegypti,223,France,2018,43.6112422,3.8767337
Aedes aegypti,225,Sri Lanka,2015,7.1190247,79.9159876
Aedes aegypti,228,United States,2016,27.7567667,-81.4639835
Aedes aegypti,228,Philippines,2017,7.4931858,124.724704
Aedes aegypti,228,United States,2016,37.5726028,-85.1551411
Aedes aegypti,228,China,2018,23.0693127,113.3708864
Aedes aegypti,228,Australia,2011,-24.7761086,134.755
Aedes aegypti,231,China,2017,25.0,102.0
Aedes aegypti,231,China,2018,25.0,102.0
Aedes aegypti,231,China,2019,25.0,102.0
Aedes aegypti,231,China,2020,25.0,102.0
Aedes aegypti,232,Laos,2008,20.0171109,103.378253
Aedes aegypti,232,India,1954,22.3511148,78.6677428
Aedes aegypti,232,India,2015,22.3511148,78.6677428
Aedes aegypti,232,Brazil,2015,-10.3333333,-53.2
Aedes aegypti,232,Brazil,2016,-10.3333333,-53.2
Aedes aegypti,233,Singapore,2010,1.357107,103.8194992
Aedes aegypti,235,Brazil,2001,-10.3333333,-53.2
Aedes aegypti,235,Brazil,2002,-10.3333333,-53.2
Aedes aegypti,235,Brazil,2001,-10.3333333,-53.2
Aedes aegypti,235,Brazil,2015,-10.3333333,-53.2
Aedes aegypti,235,Brazil,2017,-10.3333333,-53.2
Aedes aegypti,237,Brazil,2015,-19.9227318,-43.9450948
Aedes aegypti,237,Brazil,2015,-22.9110137,-43.2093727
Aedes aegypti,240,Thailand,2009,13.8030357,100.5502304
Aedes aegypti,240,Thailand,2018,,
Aedes aegypti,242,Brazil,2013,-22.954074,-43.1679727
Aedes aegypti,244,Mexico,1998,26.0907673,-98.2788191
Aedes aegypti,244,Italy,2020,41.8933203,12.4829321
Aedes aegypti,244,Italy,2020,45.5050793,11.4084448
Aedes aegypti,245,Colombia,2016,6.334997,-75.5582665
Aedes aegypti,245,Colombia,2017,8.0776187,-72.4689002
Aedes aegypti,248,Mexico,2020,18.6000251,-99.2299716
Aedes aegypti,248,Mexico,2020,18.6000251,-99.2299716
Aedes aegypti,248,China,2020,25.0,102.0
Aedes aegypti,248,China,2020,19.2000001,109.5999999
Aedes aegypti,249,Mexico,1995,26.0907673,-98.2788191
Aedes aegypti,249,Mexico,1995,17.0,-96.5
Aedes aegypti,249,Mexico,1995,16.8680495,-99.8940182
Aedes aegypti,249,Mexico,1995,18.0874632,-96.1227767
Aedes aegypti,249,Mexico,1995,16.5886309,-98.6820626
Aedes aegypti,249,Mexico,1995,-33.5078689,-70.732138
Aedes aegypti,249,Brazil,1993,-22.8533498,-43.2331703
Aedes aegypti,249,Brazil,1993,-18.865186,-48.265278
Aedes aegypti,251,Nigeria,2018,11.9939978,8.5219738
Aedes aegypti,251,Nigeria,2019,11.9939978,8.5219738
Aedes aegypti,251,Nigeria,2020,11.9939978,8.5219738
Aedes aegypti,251,Nigeria,2018,11.9703215,8.4269711
Aedes aegypti,251,Nigeria,2019,11.9703215,8.4269711
Aedes aegypti,251,Nigeria,2020,11.9703215,8.4269711
Aedes aegypti,251,Nigeria,2020,10.2808649,11.1659143
Aedes aegypti,252,Brazil,1976,-12.9822499,-38.4812772
Aedes aegypti,252,Brazil,1985,-23.3112878,-51.1595023
Aedes aegypti,252,Brazil,2013,,
Aedes aegypti,252,Brazil,2014,,
Aedes aegypti,252,Brazil,2014,-25.4768503,-48.8322501
Aedes aegypti,252,Brazil,2014,-25.4298854,-48.7125431
Aedes aegypti,252,Brazil,2017,-25.4768503,-48.8322501
Aedes aegypti,256,India,2022,10.9156489,79.8069488
Aedes aegypti,258,Brazil,2001,-18.5264844,-44.1588654
Aedes aegypti,258,Brazil,2015,-18.5264844,-44.1588654
Aedes aegypti,258,Brazil,2018,-18.5264844,-44.1588654
Aedes aegypti,260,Colombia,2020,4.099917,-72.9088133
Aedes aegypti,261,Sri Lanka,2019,7.5554942,80.7137847
Aedes aegypti,262,Malaysia,2012,5.4065013,100.2559077
Aedes aegypti,263,Mexico,2019,16.5000001,-92.5000001
Aedes aegypti,264,Brazil,2015,-22.9110137,-43.2093727
Aedes aegypti,266,Malaysia,2016,4.5693754,102.2656823
Aedes aegypti,269,Russia,1972,64.6863136,97.7453061
Aedes aegypti,272,Dominican Republic,2014,19.0974031,-70.3028026
Aedes aegypti,272,Brazil,2014,-22.9110137,-43.2093727
Aedes aegypti,272,Brazil,2014,0.0401529,-51.0569588
Aedes aegypti,272,Brazil,2014,-10.3333333,-53.2
Aedes aegypti,272,Brazil,2007,-10.3333333,-53.2
Aedes aegypti,272,Micronesia,2007,8.6062347,151.8327443
Aedes aegypti,275,Thailand,2011,14.8971921,100.83273
Aedes aegypti,279,Uganda,1937,1.5333554,32.2166578
Aedes aegypti,279,Uganda,1952,1.5333554,32.2166578
Aedes aegypti,279,Uganda,1999,1.5333554,32.2166578
Aedes aegypti,279,Uganda,2007,1.5333554,32.2166578
Aedes aegypti,279,Uganda,2013,1.5333554,32.2166578
Aedes aegypti,279,Uganda,2014,1.5333554,32.2166578
Aedes aegypti,279,Uganda,2015,1.5333554,32.2166578
Aedes aegypti,282,United States,1995,40.4331631,-74.1995883
Aedes aegypti,283,Brazil,2002,,
Aedes aegypti,283,Brazil,2003,,
Aedes aegypti,283,Brazil,2009,,
Aedes aegypti,283,Brazil,2013,,
Aedes aegypti,283,Brazil,2015,,
Aedes aegypti,283,Brazil,2016,,
Aedes aegypti,283,Brazil,2018,,
Aedes aegypti,283,Brazil,2002,,
Aedes aegypti,284,Malaysia,2014,4.5693754,102.2656823
Aedes aegypti,284,Malaysia,2017,4.5693754,102.2656823
Aedes aegypti,286,,2008,14.8971921,100.83273
Aedes aegypti,286,,2008,4.5693754,102.2656823
Aedes aegypti,286,,2008,-2.4833826,117.8902853
Aedes aegypti,286,,2008,1.357107,103.8194992
Aedes aegypti,286,,2008,15.9266657,107.9650855
Aedes aegypti,286,,2008,12.5433216,104.8144914
Aedes aegypti,286,,2008,20.0171109,103.378253
Aedes aegypti,286,,2008,35.0000663,104.999955
Aedes aegypti,286,,2008,22.3511148,78.6677428
Aedes aegypti,286,,2008,30.3308401,71.247499
Aedes aegypti,289,Malaysia,1970,5.4065013,100.2559077
Aedes aegypti,289,Malaysia,2013,5.4065013,100.2559077
Aedes aegypti,290,Republic of the Congo,2011,-4.272507,15.2830399
Aedes aegypti,291,United States,2017,29.8119769,-95.3741247
Aedes aegypti,291,United States,2018,29.8119769,-95.3741247
Aedes aegypti,291,United States,2019,29.8119769,-95.3741247
Aedes aegypti,302,Iran,2022,27.1793466,56.2781423
Aedes aegypti,304,Thailand,2007,13.862225,100.5218885
Aedes aegypti,304,Thailand,2014,14.8971921,100.83273
Aedes aegypti,304,Senegal,2014,,
Aedes aegypti,307,Taiwan,2015,22.630583,120.3438175
Aedes aegypti,307,Taiwan,2016,22.630583,120.3438175
Aedes aegypti,310,Cambodia,2019,11.5730391,104.857807
Aedes aegypti,310,Lao PDR,2016,17.9751896,102.6223322
Aedes aegypti,312,Cambodia,2018,11.5730391,104.857807
Aedes aegypti,312,Cambodia,2018,12.9256791,103.2317136
Aedes aegypti,312,Cambodia,2018,12.1174857,105.2080022
Aedes aegypti,312,Cambodia,2018,13.3617562,103.8590321
Aedes aegypti,312,Indonesia,2018,-7.2462836,112.7377674
Aedes aegypti,312,Indonesia,2018,-7.8012646,110.3646857
Aedes aegypti,312,Indonesia,2018,-8.6524973,115.2191175
Aedes aegypti,312,Indonesia,2018,-5.1342962,119.4124282
Aedes aegypti,312,Indonesia,2018,-3.8008084,102.271661
Aedes aegypti,314,United States,2016,27.7567667,-81.4639835
Aedes aegypti,316,Brazil,2011,-22.9110137,-43.2093727
Aedes aegypti,316,Brazil,2011,-22.9110137,-43.2093727
Aedes aegypti,316,Brazil,2012,-22.9110137,-43.2093727
Aedes aegypti,319,Cambodia,2021,12.6687923,104.8879197
Aedes aegypti,319,Cambodia,2022,12.6687923,104.8879197
Aedes aegypti,319,Cambodia,2023,12.6687923,104.8879197
Aedes aegypti,321,Thailand,2008,14.8971921,100.83273
Aedes aegypti,321,Thailand,2009,14.8971921,100.83273
Aedes aegypti,321,Thailand,2012,14.8971921,100.83273
Aedes aegypti,328,Vietnam,2019,10.7793647,106.6922806
Aedes aegypti,330,Fiji,2018,-18.1415884,178.4421662
Aedes aegypti,330,Fiji,2018,-18.1132946,178.4067448
Aedes aegypti,330,Fiji,2019,-17.7992725,177.4178549
Aedes aegypti,330,Fiji,2019,-17.6043956,177.4530138
Aedes aegypti,330,Vanuatu,2018,-17.7414972,168.3150163
Aedes aegypti,330,Kiribati,2018,1.356854,172.9324171
Aedes aegypti,330,Kiribati,2018,1.3296193,172.9777542
Aedes aegypti,332,Sri Lanka,2015,7.2523113,80.4468038
Aedes aegypti,334,Sri Lanka,2019,7.5554942,80.7137847
Aedes aegypti,335,Zambia,2015,-14.5189121,27.5589884
Aedes aegypti,336,France,2015,45.7578137,4.8320114
Aedes aegypti,338,Mexico,1993,23.6585116,-102.0077097
Aedes aegypti,338,Mexico,2012,23.6585116,-102.0077097
Aedes aegypti,338,Mexico,2016,23.6585116,-102.0077097
Aedes aegypti,338,Mexico,2016,23.6585116,-102.0077097
Aedes aegypti,340,Ghana,2020,5.5571096,-0.2012376
Aedes aegypti,340,Ghana,2020,5.5571096,-0.2012376
Aedes aegypti,340,Ghana,2018,5.5571096,-0.2012376
Aedes aegypti,340,Ghana,2017,5.5571096,-0.2012376
Aedes aegypti,340,Ghana,2013,5.5571096,-0.2012376
Aedes aegypti,340,Ghana,2011,5.5571096,-0.2012376
Aedes aegypti,340,Ghana,2007,5.5571096,-0.2012376
Aedes aegypti,344,Cameroon,1950,4.6125522,13.1535811
Aedes aegypti,347,United States,2014,,
Aedes aegypti,347,United States,2016,,
Aedes aegypti,347,United States,2015,,
Aedes aegypti,347,United States,2014,,
Aedes aegypti,347,United States,2014,,
Aedes aegypti,349,Singapore,2010,1.369842,103.8466086
Aedes aegypti,350,Thailand,2010,16.4183581,99.6111616
Aedes aegypti,350,Thailand,2013,16.4183581,99.6111616
Aedes aegypti,352,China,2016,20.0462328,110.1956502
Aedes aegypti,354,United States,1960,31.2638905,-98.5456116
Aedes aegypti,354,United States,2016,31.2638905,-98.5456116
Aedes aegypti,355,Brazil,2015,-22.9110137,-43.2093727
Aedes aegypti,355,Brazil,2017,-22.9110137,-43.2093727
Aedes aegypti,355,Brazil,2019,-22.9110137,-43.2093727
Aedes aegypti,355,Brazil,2017,-22.8884,-43.1147
Aedes aegypti,355,Brazil,2019,-22.8884,-43.1147
Aedes aegypti,356,Spain,1839,28.2863989,-16.7960118
Aedes aegypti,356,Portugal,2001,32.7517501,-16.9817487
Aedes aegypti,356,Turkey,2001,43.8728239,33.9938077
Aedes aegypti,356,Egypt,2001,26.2540493,29.2675469
Aedes aegypti,359,Philippines,2013,10.47,123.83
Aedes aegypti,363,United States,2017,34.3155072,-118.209681
Aedes aegypti,363,United States,2014,34.3155072,-118.209681
Aedes aegypti,363,United States,2017,34.0436892,-118.2097684
Aedes aegypti,363,United States,2017,34.003218,-118.1541961
Aedes aegypti,363,United States,2017,33.9404441,-118.1292846
Aedes aegypti,363,United States,2017,34.0239015,-118.172015
Aedes aegypti,363,United States,2017,33.9060971,-118.0107092
Aedes aegypti,363,United States,2017,33.9749136,-118.0338664
Aedes aegypti,364,Democratic Republic of Congo,2018,-4.3196982,15.3424196
Aedes aegypti,365,Thailand,2016,14.8971921,100.83273
Aedes aegypti,365,Thailand,2018,14.8971921,100.83273
Aedes aegypti,365,France,2016,46.603354,1.8883335
Aedes aegypti,365,France,2018,46.603354,1.8883335
Aedes aegypti,365,Australia,2016,-25.2303005,121.0187246
Aedes aegypti,366,Brazil,2012,-9.4336959,-40.5068201
Aedes aegypti,369,Malaysia,2020,5.4065013,100.2559077
Aedes aegypti,370,China,1978,19.2000001,109.5999999
Aedes aegypti,372,Pakistan,2017,33.5914237,73.0535122
Aedes aegypti,373,Vietnam,2006,15.9266657,107.9650855
Aedes aegypti,373,Cambodia,2012,12.5433216,104.8144914
Aedes aegypti,373,Cambodia,2012,11.5730391,104.857807
Aedes aegypti,375,China,2010,23.1301964,113.2592945
Aedes aegypti,375,Brazil,2010,-12.9822499,-38.4812772
Aedes aegypti,375,Venezuela,2010,10.2375144,-67.5890216
Aedes aegypti,377,India,2018,10.9156489,79.8069488
Aedes aegypti,384,Australia,1959,-24.7761086,134.755
Aedes aegypti,384,New Zealand,1959,-41.5000831,172.8344077
Aedes aegypti,384,Pacific Islands,1979,21.3649544,-157.9633001
Aedes aegypti,387,India,2020,22.3511148,78.6677428
Aedes aegypti,387,Brazil,2020,-10.3333333,-53.2
Aedes aegypti,387,India,2020,12.9881567,77.6226
Aedes aegypti,387,India,2020,28.6273928,77.1716954
Aedes aegypti,388,La Reunion,2020,-21.3789306,55.6190645
Aedes aegypti,388,La Reunion,2005,-21.1309332,55.5265771
Aedes aegypti,388,La Reunion,2006,-21.1309332,55.5265771
Aedes aegypti,388,La Reunion,2007,-21.1309332,55.5265771
Aedes aegypti,390,Brazil,2018,-3.1316333,-59.9825041
Aedes aegypti,390,Brazil,2018,-12.2115009,-55.5716547
Aedes aegypti,392,China,2014,23.1357694,113.1982688
Aedes aegypti,393,Australia,2019,-16.9206657,145.7721854
Aedes aegypti,393,Australia,2020,-16.9206657,145.7721854
Aedes aegypti,395,Puerto Rico,2014,18.2247706,-66.4858295
Aedes aegypti,397,Brazil,2015,-14.6448512,-39.0691959
Aedes aegypti,398,Cameroon,2015,3.8689867,11.5213344
Aedes aegypti,398,Cameroon,2016,3.8689867,11.5213344
Aedes aegypti,411,China,1981,23.0239788,113.1159558
Aedes aegypti,411,China,1993,23.1301964,113.2592945
Aedes aegypti,411,China,2005,20.0462328,110.1956502
Aedes aegypti,415,Portugal,2005,32.6496497,-16.9086783
Aedes aegypti,415,Portugal,2013,,
Aedes aegypti,415,Portugal,2014,32.6874768,-16.7912062
Aedes aegypti,416,Indonesia,1979,-2.4833826,117.8902853
Aedes aegypti,416,Albania,1979,41.000028,19.9999619
Aedes aegypti,417,Mexico,2016,14.9258055,-92.3221957
Aedes aegypti,418,Brazil,2019,-12.9227779,-38.4451715
Aedes aegypti,418,Brazil,2019,-12.9822499,-38.4812772
Aedes aegypti,419,Mexico,2016,20.6845957,-88.8755669
Aedes aegypti,419,Mexico,2017,20.9670759,-89.6237402
Aedes aegypti,420,Korea,1995,36.638392,127.6961188
Aedes aegypti,420,Laos,2018,20.0171109,103.378253
Aedes aegypti,421,Colombia,2015,6.3132576,-75.5808742
Aedes aegypti,421,Colombia,2016,6.3132576,-75.5808742
Aedes aegypti,421,Colombia,2017,6.3132576,-75.5808742
Aedes aegypti,421,Colombia,2018,6.2826665,-75.5899287
Aedes aegypti,421,Colombia,2019,6.2826665,-75.5899287
Aedes aegypti,421,Colombia,2019,6.1724352,-75.6093254
Aedes aegypti,421,Colombia,2021,6.334997,-75.5582665
Aedes aegypti,421,Colombia,2022,6.334997,-75.5582665
Aedes aegypti,424,Honduras,2016,15.2572432,-86.0755145
Aedes aegypti,426,India,2021,,
Aedes aegypti,426,India,2021,28.6117432,77.2982794
Aedes aegypti,426,India,2021,,
Aedes aegypti,426,India,2021,28.6117432,77.2982794
Aedes aegypti,427,Malaysia,1960,3.2083304,101.304146
Aedes aegypti,430,United States,2017,,
Aedes aegypti,432,Indonesia,1929,-2.4833826,117.8902853
Aedes aegypti,432,Cambodia,1929,12.5433216,104.8144914
Aedes aegypti,432,Vietnam,1929,15.9266657,107.9650855
Aedes aegypti,432,Laos,1929,20.0171109,103.378253
Aedes aegypti,432,Thailand,1929,14.8971921,100.83273
Aedes aegypti,432,Singapore,1929,1.357107,103.8194992
Aedes aegypti,440,Tanzania,2019,-6.1664908,39.2074312
Aedes aegypti,440,Tanzania,1958,-6.1664908,39.2074312
Aedes aegypti,440,Tanzania,1988,-6.1664908,39.2074312
Aedes aegypti,440,Tanzania,1989,-6.1664908,39.2074312
Aedes aegypti,440,Tanzania,2019,-6.1664908,39.2074312
Aedes aegypti,441,Colombia,2017,5.638081,-72.194668
Aedes aegypti,441,Colombia,2018,4.1114594,-73.4967836
Aedes aegypti,441,Colombia,2018,3.4108435,-76.5812127
Aedes aegypti,443,Cayman Islands,2020,19.2953549,-81.3807776
Aedes aegypti,445,Brazil,2017,-19.9227318,-43.9450948
Aedes aegypti,447,United States,2015,34.0536909,-118.242766
Aedes aegypti,449,,2011,-24.7761086,134.755
Aedes aegypti,449,,1981,-10.3333333,-53.2
Aedes aegypti,449,,2018,1.357107,103.8194992
Aedes aegypti,453,China,2013,23.0239788,113.1159558
Aedes aegypti,456,United States,2010,29.7589382,-95.3676974
Aedes aegypti,460,Spain,2015,,
Aedes aegypti,462,Singapore,2013,1.3181862,103.8870563
Aedes aegypti,462,Singapore,2015,1.3181862,103.8870563
Aedes aegypti,462,Singapore,2013,1.323674,103.8549269
Aedes aegypti,462,Singapore,2015,1.323674,103.8549269
Aedes aegypti,462,Singapore,2013,1.3373525,103.8396487
Aedes aegypti,462,Singapore,2015,1.3373525,103.8396487
Aedes aegypti,463,China,2014,35.0000663,104.999955
Aedes aegypti,464,UK,2018,51.4893335,-0.1440551
Aedes aegypti,466,Mexico,2019,14.8959929,-92.2446247
Aedes aegypti,467,India,2018,26.1723257,91.7601635
Aedes aegypti,467,India,2018,25.5125616,90.2171526
Aedes aegypti,467,India,2018,28.0589676,95.3324944
Aedes aegypti,467,India,2018,,
Aedes aegypti,470,Morocco,1916,28.3347722,-10.3713379
Aedes aegypti,472,China,2017,36.6519754,117.1138479
Aedes aegypti,473,Sri Lanka,2013,9.6656214,80.0207926
Aedes aegypti,476,Malaysia,2015,3.2083304,101.304146
Aedes aegypti,478,Australia,2014,-16.9206657,145.7721854
Aedes aegypti,478,Indonesia,2014,-7.8012646,110.3646857
Aedes aegypti,478,Brazil,2014,-22.8884,-43.1147
Aedes aegypti,478,Columbia,2014,4.099917,-72.9088133
Aedes aegypti,478,Mexico,2014,23.6585116,-102.0077097
Aedes aegypti,478,Fiji,2014,-18.1239696,179.0122737
Aedes aegypti,478,Sri Lanka,2014,7.5554942,80.7137847
Aedes aegypti,478,Vietnam,2014,10.1939605,103.9671139
Aedes aegypti,479,Indonesia,2016,0.5004112,101.5475811
Aedes aegypti,479,Indonesia,2016,-0.1547846,104.5803745
Aedes aegypti,479,Indonesia,2016,-6.4453801,106.1375586
Aedes aegypti,479,Indonesia,2016,-7.8012646,110.3646857
Aedes aegypti,479,Indonesia,2016,-1.499583,113.2903307
Aedes aegypti,479,Indonesia,2016,0.7884397,116.2419977
Aedes aegypti,479,Indonesia,2016,-3.6446718,119.9471906
Aedes aegypti,479,Indonesia,2016,-3.5491199,121.7279646
Aedes aegypti,479,Indonesia,2016,-1.6937786,120.8088555
Aedes aegypti,481,Brazil,2015,-3.1316333,-59.9825041
Aedes aegypti,483,Colombia,2004,4.099917,-72.9088133
Aedes aegypti,483,Colombia,2014,4.099917,-72.9088133
Aedes aegypti,483,Colombia,2015,4.099917,-72.9088133
Aedes aegypti,483,Colombia,2014,11.0101922,-74.8231794
Aedes aegypti,483,Colombia,2015,11.0101922,-74.8231794
Aedes aegypti,483,Colombia,2014,10.4265566,-75.5441671
Aedes aegypti,483,Colombia,2015,10.4265566,-75.5441671
Aedes aegypti,483,Colombia,2014,9.3636401,-73.6016974
Aedes aegypti,483,Colombia,2015,9.3636401,-73.6016974
Aedes aegypti,485,Brazil,2007,-10.3333333,-53.2
Aedes aegypti,485,Brazil,2008,-10.3333333,-53.2
Aedes aegypti,485,Brazil,2008,-10.3333333,-53.2
Aedes aegypti,485,Brazil,2009,-10.3333333,-53.2
Aedes aegypti,488,Gabon,2007,-0.8999695,11.6899699
Aedes aegypti,489,China,1981,23.0239788,113.1159558
Aedes aegypti,490,Brazil,2010,2.8208478,-60.6719582
Aedes aegypti,490,Brazil,2011,2.8208478,-60.6719582
Aedes aegypti,490,Brazil,2015,2.8208478,-60.6719582
Aedes aegypti,490,Brazil,2016,2.8208478,-60.6719582
Aedes aegypti,490,Brazil,2018,2.8208478,-60.6719582
Aedes aegypti,490,Brazil,2016,3.3613818,-59.8427241
Aedes aegypti,490,Brazil,2018,3.3613818,-59.8427241
Aedes aegypti,490,Brazil,2011,4.4787884,-61.1389799
Aedes aegypti,490,Brazil,2016,4.4787884,-61.1389799
Aedes aegypti,491,Mexico,2019,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2019,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2019,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2015,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2016,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2017,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2018,20.9670759,-89.6237402
Aedes aegypti,491,Mexico,2019,20.9670759,-89.6237402
Aedes aegypti,492,Burkina Faso,2018,12.3835908,-1.5525906
Aedes aegypti,492,Burkina Faso,2018,12.0092674,-1.5537072
Aedes aegypti,492,Burkina Faso,2018,12.3789398,-1.51437
Aedes aegypti,493,Colombia,2016,5.210419,-74.7361921
Aedes aegypti,493,Colombia,2017,6.334997,-75.5582665
Aedes aegypti,493,Colombia,2017,6.2697324,-75.6025597
Aedes aegypti,493,Colombia,2017,4.5493011,-74.5359119
Aedes aegypti,493,Colombia,2017,4.6480047,-74.489178
Aedes aegypti,493,Colombia,2017,5.2084232,-74.7294473
Aedes aegypti,496,Indonesia,1800,-2.4749149,138.08485
Aedes aegypti,496,Indonesia,1880,-2.4749149,138.08485
Aedes aegypti,496,Indonesia,2008,-2.4749149,138.08485
Aedes aegypti,496,Indonesia,2008,-4.8272821,136.8412555
Aedes aegypti,496,Indonesia,2008,-4.5481052,136.889884
Aedes aegypti,496,Papua New Guinea,2008,-5.6816069,144.2489081
Aedes aegypti,496,Papua New Guinea,2008,-9.4743301,147.1599504
Aedes aegypti,496,Solomon Islands,2008,-9.4310769,159.9552552
Aedes aegypti,501,Mexico,2016,20.6845957,-88.8755669
Aedes aegypti,501,Mexico,2017,20.6845957,-88.8755669
Aedes aegypti,502,Cape Verde,2007,15.1200758,-23.6348181
Aedes aegypti,502,Cape Verde,2010,15.1200758,-23.6348181
Aedes aegypti,502,Cape Verde,2009,15.1200758,-23.6348181
Aedes aegypti,502,Cape Verde,2010,15.1200758,-23.6348181
Aedes aegypti,502,Cape Verde,2012,15.1200758,-23.6348181
Aedes aegypti,502,Cape Verde,2014,15.1200758,-23.6348181
Aedes aegypti,504,Democratic Republic of the Congo,2012,,
Aedes aegypti,504,Democratic Republic of the Congo,2016,,
Aedes aegypti,505,Singapore,2003,1.357107,103.8194992
Aedes aegypti,505,Singapore,2013,1.357107,103.8194992
Aedes aegypti,508,Brazil,2001,-10.3333333,-53.2
Aedes aegypti,508,Brazil,2002,-10.3333333,-53.2
Aedes aegypti,508,Brazil,2007,-10.3333333,-53.2
Aedes aegypti,508,Brazil,2012,-10.3333333,-53.2
Aedes aegypti,508,Brazil,2015,-10.3333333,-53.2
Aedes aegypti,508,Guyana,1995,4.8417097,-58.6416891
Aedes aegypti,508,Guyana,1998,4.8417097,-58.6416891
Aedes aegypti,508,Haiti,2015,19.1399952,-72.3570972
Aedes aegypti,508,Martinique,1998,14.6113732,-60.9620777
Aedes aegypti,510,Brazil,2016,-10.3333333,-53.2
Aedes aegypti,510,Brazil,2011,-10.3333333,-53.2
Aedes aegypti,511,Mexico,2016,20.5320852,-97.4536355
Aedes aegypti,511,Thailand,2011,13.7524938,100.4935089
Aedes aegypti,514,Italy,2013,45.362828,9.6874573
Aedes aegypti,515,China,2017,30.5951051,114.2999353
Aedes aegypti,516,Vietnam,2010,10.7763897,106.7011391
Aedes aegypti,516,Vietnam,2014,10.7763897,106.7011391
Aedes aegypti,516,Vietnam,2019,10.7763897,106.7011391
Aedes aegypti,517,Thailand,2019,16.4429761,102.9637455
Aedes aegypti,517,Thailand,2019,14.8971921,100.83273
Aedes aegypti,518,India,2009,28.6273928,77.1716954
Aedes aegypti,518,India,2021,28.6273928,77.1716954
Aedes aegypti,518,India,2021,28.6758661,77.2985078
Aedes aegypti,518,India,2021,28.5351561,77.2637936
Aedes aegypti,518,India,2009,,
Aedes aegypti,518,India,2021,,
Aedes aegypti,520,Taiwan,2009,23.9739374,120.9820179
Aedes aegypti,527,Colombia,2022,8.3116711,-75.1445022
Aedes aegypti,527,Colombia,2010,8.3344713,-75.6666238
Aedes aegypti,527,Colombia,2014,8.3344713,-75.6666238
Aedes aegypti,527,Colombia,2015,8.3344713,-75.6666238
Aedes aegypti,528,China,2016,23.1301964,113.2592945
Aedes aegypti,528,China,2017,23.1301964,113.2592945
Aedes aegypti,533,Turkey,2011,,
Aedes aegypti,533,Turkey,2016,41.160506,41.8398627
Aedes aegypti,533,Turkey,2017,41.160506,41.8398627
Aedes aegypti,534,Kenya,2016,3.2285332,40.7056153
Aedes aegypti,534,Pakistan,2016,30.3308401,71.247499
Aedes aegypti,534,India,2010,22.3511148,78.6677428
Aedes aegypti,534,India,2016,22.3511148,78.6677428
Aedes aegypti,534,India,2010,28.6430858,77.2192671
Aedes aegypti,534,India,2016,28.6430858,77.2192671
Aedes aegypti,534,Bangladesh,2017,24.4769288,90.2934413
Aedes aegypti,536,Brazil,2010,-19.9227318,-43.9450948
Aedes aegypti,537,Senegal,2015,12.8856773,-12.2863632
Aedes aegypti,537,Senegal,2017,13.9406041,-16.4024021
Aedes aegypti,537,Senegal,2017,14.864559,-15.876047
Aedes aegypti,537,Senegal,2017,15.3966884,-15.6779283
Aedes aegypti,541,Laos,2014,17.9640988,102.6133707
Aedes aegypti,541,Laos,2014,19.2494811,101.7228286
Aedes aegypti,541,Laos,2014,14.79073,107.1008318
Aedes aegypti,541,Laos,2014,15.87128,106.3389565
Aedes aegypti,542,Brazil,2016,-22.7855214,-43.2265169
Aedes aegypti,542,Brazil,2016,-22.851201,-43.3870315
Aedes aegypti,542,Brazil,2016,-22.9110137,-43.2093727
Aedes aegypti,544,Puerto Rico,2015,18.2247706,-66.4858295
Aedes aegypti,544,Malaysia,1966,4.5693754,102.2656823
Aedes aegypti,544,Brazil,2015,-10.3333333,-53.2
Aedes aegypti,546,Peru,2018,-3.4818648,-80.2455802
Aedes aegypti,546,Peru,2018,-3.666667,-80.25
Aedes aegypti,546,Peru,2018,-3.5620513,-80.455671
